id_w,i_h4,y2,age,y5,y8,y10,y11,y14,y17,k5,k23,k15,k31_3,k31_4,k31_6,k57,k66_r,m2_1,m2_2,m4,m5,m5_2_1,m7,reb,poyavlenie_child
2020,2,,32,7,1,2.0,2,3,2,1.0,,2.0,2.0,2.0,2.0,,26000.0,2.0,,10.0,4.0,,3.0,False,False
2020,2,,29,6,1,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,40000.0,1.0,3.0,,,,3.0,False,False
2020,2,,41,7,2,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,23000.0,6.0,3.0,,,,5.0,False,False
2020,2,,45,7,3,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,60000.0,1.0,3.0,,,,5.0,True,False
2020,2,,45,6,3,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,60000.0,1.0,3.0,,,,5.0,True,False
2020,2,,36,7,1,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,4.0,,10.0,4.0,,4.0,False,True
2020,2,,40,7,3,3.0,3,2,2,,,,,,,6.0,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,44,7,1,2.0,3,2,1,,,,,,,6.0,40000.0,4.0,,10.0,4.0,,5.0,False,False
2020,2,1.0,39,7,1,2.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,62000.0,6.0,3.0,,,,5.0,True,False
2020,2,1.0,39,7,2,2.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,50000.0,6.0,3.0,,,,5.0,False,False
2020,2,1.0,44,2,6,2.0,2,3,1,1.0,,3.0,1.0,2.0,2.0,,28000.0,2.0,,8.0,2.0,1.0,2.0,False,False
2020,2,,43,6,6,2.0,3,2,2,5.0,,5.0,2.0,2.0,2.0,,15000.0,2.0,,8.0,3.0,2.0,1.0,False,False
2020,2,,23,2,2,2.0,3,3,2,,,,,,,2.0,10000.0,2.0,,8.0,3.0,2.0,1.0,True,False
2020,2,,29,2,2,2.0,3,3,1,1.0,,3.0,1.0,2.0,2.0,,27000.0,1.0,3.0,,,,6.0,False,False
2020,2,1.0,26,2,1,2.0,3,3,2,,,,,,,2.0,2000.0,1.0,3.0,,,,4.0,True,False
2020,2,1.0,44,6,2,2.0,3,2,2,1.0,,3.0,1.0,2.0,2.0,,50000.0,2.0,,7.0,3.0,2.0,1.0,True,False
2020,2,1.0,45,7,2,3.0,3,2,2,1.0,,5.0,1.0,2.0,2.0,,25000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,39,2,1,2.0,1,3,1,1.0,,3.0,1.0,2.0,2.0,,60000.0,2.0,,10.0,4.0,,3.0,True,False
2020,2,,28,2,1,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,45700.0,1.0,3.0,,,,1.0,False,False
2020,2,3.0,39,5,2,2.0,2,2,1,1.0,,3.0,1.0,2.0,2.0,,29900.0,2.0,,8.0,4.0,,4.0,False,False
2020,2,,36,5,4,2.0,2,2,2,,,,,,,6.0,2500.0,2.0,,10.0,4.0,,1.0,False,False
2020,2,3.0,45,2,2,2.0,1,2,2,1.0,,3.0,1.0,2.0,2.0,,35000.0,4.0,,8.0,3.0,2.0,5.0,False,False
2020,2,,23,2,2,3.0,2,1,2,,,,,,,2.0,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,28,7,2,3.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,,16000.0,2.0,,10.0,3.0,2.0,4.0,False,False
2020,2,,27,7,2,2.0,1,3,2,1.0,,2.0,1.0,2.0,2.0,,80000.0,1.0,3.0,,,,,True,False
2020,2,,30,7,2,2.0,2,3,2,2.0,,,2.0,2.0,2.0,,40000.0,1.0,2.0,9.0,4.0,,5.0,True,False
2020,2,3.0,43,7,1,2.0,3,3,1,2.0,,,2.0,2.0,2.0,,60000.0,6.0,3.0,,,,1.0,False,False
2020,2,1.0,42,7,6,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,50000.0,4.0,,9.0,4.0,,6.0,False,False
2020,2,3.0,34,7,2,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,60000.0,2.0,,7.0,3.0,1.0,1.0,False,False
2020,2,,29,5,2,3.0,2,2,2,,,,,,,,6000.0,6.0,3.0,,,,4.0,False,False
2020,2,,24,5,2,2.0,2,2,2,,,,,,,5.0,312.0,1.0,3.0,,,,4.0,False,False
2020,2,,42,7,2,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,0.0,6.0,2.0,8.0,4.0,,4.0,False,False
2020,2,,21,6,2,2.0,3,1,2,,,,,,,2.0,6700.0,1.0,3.0,,,,4.0,True,False
2020,2,,42,1,1,2.0,3,3,2,,,,,,,,20000.0,6.0,3.0,,,,5.0,False,False
2020,2,3.0,41,7,1,2.0,2,3,2,3.0,,3.0,1.0,2.0,2.0,,0.0,2.0,,10.0,4.0,,1.0,False,True
2020,2,,22,2,1,2.0,1,2,2,1.0,,1.0,2.0,2.0,2.0,,25000.0,1.0,3.0,,,,5.0,True,False
2020,2,1.0,34,5,1,2.0,3,1,2,,,,,,,6.0,2700.0,1.0,3.0,,,,2.0,False,False
2020,2,,38,7,2,2.0,2,2,1,1.0,,2.0,1.0,2.0,2.0,,50000.0,2.0,,10.0,4.0,,3.0,False,False
2020,2,,44,7,1,2.0,2,3,2,1.0,,4.0,2.0,2.0,2.0,,17000.0,2.0,,10.0,4.0,,1.0,False,False
2020,2,,38,2,1,2.0,2,3,1,1.0,,2.0,1.0,2.0,2.0,,24000.0,2.0,,8.0,4.0,,5.0,False,False
2020,2,1.0,28,7,1,2.0,3,2,2,,,,,,,6.0,16000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,35,6,1,2.0,2,3,2,3.0,,2.0,2.0,2.0,2.0,,40000.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,,35,7,2,2.0,2,1,2,1.0,,1.0,1.0,2.0,2.0,,45000.0,1.0,3.0,,,,5.0,True,False
2020,2,1.0,30,5,3,3.0,2,1,1,1.0,,3.0,1.0,1.0,2.0,,36000.0,1.0,1.0,5.0,2.0,1.0,4.0,True,False
2020,2,,45,6,3,3.0,3,1,2,3.0,,4.0,2.0,2.0,2.0,,45000.0,4.0,,10.0,4.0,,4.0,False,False
2020,2,,30,7,3,1.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,2.0,,10.0,4.0,,5.0,True,False
2020,2,1.0,40,7,3,3.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,50000.0,2.0,,9.0,3.0,2.0,5.0,False,False
2020,2,,32,7,4,2.0,3,1,2,1.0,,3.0,1.0,1.0,2.0,,6000.0,1.0,1.0,7.0,2.0,1.0,3.0,False,True
2020,2,1.0,32,5,3,3.0,2,1,2,3.0,,2.0,1.0,2.0,2.0,,40000.0,1.0,1.0,10.0,4.0,,5.0,True,False
2020,2,1.0,27,2,2,1.0,2,3,1,,,,,,,6.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,True,False
2020,2,,43,7,3,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,59300.0,7.0,3.0,,,,3.0,False,False
2020,2,1.0,29,2,3,2.0,3,3,2,,,,,,,7.0,0.0,2.0,,8.0,3.0,2.0,1.0,False,False
2020,2,1.0,39,2,3,2.0,1,1,2,1.0,,2.0,1.0,2.0,2.0,,50000.0,2.0,,8.0,3.0,2.0,4.0,False,False
2020,2,1.0,34,7,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,50000.0,3.0,3.0,,,,5.0,False,False
2020,2,,38,6,4,1.0,2,2,2,1.0,,4.0,1.0,1.0,2.0,,0.0,2.0,,9.0,4.0,,3.0,False,True
2020,2,,45,2,2,3.0,3,3,2,1.0,,4.0,2.0,2.0,2.0,,20000.0,4.0,,10.0,4.0,,1.0,False,False
2020,2,,44,6,3,2.0,2,3,2,,,,,,,6.0,25000.0,7.0,3.0,,,,4.0,False,False
2020,2,,42,4,1,3.0,3,2,1,,,,,,,6.0,0.0,3.0,1.0,5.0,2.0,1.0,4.0,True,False
2020,2,,24,7,2,2.0,1,3,1,1.0,,4.0,1.0,1.0,2.0,,65000.0,1.0,2.0,10.0,3.0,1.0,5.0,True,False
2020,2,2.0,34,2,3,2.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,0.0,2.0,,8.0,3.0,1.0,3.0,False,True
2020,2,,27,7,3,3.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,30000.0,1.0,1.0,9.0,4.0,,5.0,True,False
2020,2,,22,6,2,3.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,20000.0,1.0,3.0,,,,4.0,True,False
2020,2,,36,2,3,3.0,2,1,2,,,,,,,,0.0,2.0,,8.0,4.0,,5.0,False,False
2020,2,,30,7,3,2.0,2,1,2,1.0,,2.0,1.0,1.0,1.0,,20000.0,2.0,,9.0,3.0,1.0,5.0,False,False
2020,2,1.0,34,6,3,3.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,23000.0,1.0,3.0,,,,,True,False
2020,2,,26,7,3,2.0,3,1,2,,,,,,,2.0,16000.0,1.0,1.0,10.0,4.0,,5.0,False,False
2020,2,1.0,30,7,4,2.0,1,3,1,1.0,,2.0,1.0,2.0,2.0,,38000.0,6.0,3.0,,,,,True,False
2020,2,1.0,33,2,6,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,2.0,,5.0,2.0,1.0,3.0,False,False
2020,2,,42,7,3,2.0,2,3,1,1.0,,4.0,1.0,2.0,2.0,,25000.0,1.0,1.0,10.0,4.0,,4.0,False,False
2020,2,,20,6,1,3.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,25000.0,1.0,3.0,,,,4.0,True,False
2020,2,,27,6,2,2.0,3,2,1,1.0,,2.0,2.0,2.0,2.0,,30000.0,1.0,3.0,,,,4.0,False,False
2020,2,,29,6,6,2.0,3,2,1,1.0,,1.0,2.0,2.0,2.0,,20000.0,1.0,3.0,,,,,True,False
2020,2,,41,7,2,2.0,3,2,2,1.0,,3.0,1.0,2.0,2.0,,240000.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,1.0,35,7,1,2.0,1,3,2,1.0,,3.0,1.0,2.0,2.0,,47000.0,2.0,,8.0,3.0,1.0,2.0,False,False
2020,2,,42,7,1,2.0,3,2,1,1.0,,4.0,1.0,1.0,2.0,,60000.0,2.0,,9.0,4.0,,1.0,False,False
2020,2,,29,2,2,2.0,2,3,2,,,,,,,5.0,0.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,,31,7,3,2.0,2,1,2,,,,,,,4.0,10000.0,1.0,1.0,10.0,4.0,,5.0,True,False
2020,2,,28,7,2,3.0,2,3,2,1.0,,3.0,2.0,2.0,2.0,,25000.0,1.0,3.0,,,,3.0,True,False
2020,2,1.0,35,7,3,3.0,3,3,2,1.0,,4.0,1.0,2.0,2.0,,10000.0,2.0,,8.0,3.0,1.0,4.0,False,True
2020,2,,45,6,3,2.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,40000.0,1.0,3.0,,,,5.0,False,False
2020,2,,20,2,3,3.0,2,1,1,,,,,,,2.0,41500.0,1.0,3.0,,,,5.0,True,False
2020,2,1.0,23,7,1,2.0,1,3,2,1.0,,1.0,1.0,2.0,2.0,,24000.0,1.0,3.0,,,,,True,False
2020,2,,25,7,2,2.0,2,1,2,1.0,,1.0,1.0,2.0,2.0,,34000.0,1.0,3.0,,,,,True,False
2020,2,3.0,44,7,4,3.0,2,1,2,1.0,,4.0,2.0,2.0,2.0,,37000.0,6.0,3.0,,,,,True,False
2020,2,1.0,42,2,2,3.0,1,1,2,1.0,,4.0,1.0,2.0,2.0,,20000.0,2.0,,10.0,4.0,,3.0,False,False
2020,2,1.0,38,2,2,3.0,2,1,1,3.0,,2.0,1.0,2.0,2.0,,40000.0,4.0,,10.0,4.0,,5.0,False,False
2020,2,2.0,36,5,1,2.0,2,1,1,1.0,,5.0,1.0,2.0,2.0,,30000.0,2.0,,9.0,3.0,2.0,1.0,False,False
2020,2,,37,7,1,2.0,1,2,2,1.0,,2.0,1.0,2.0,2.0,,33600.0,2.0,,8.0,3.0,1.0,4.0,False,False
2020,2,1.0,31,7,3,2.0,2,3,2,1.0,2.0,2.0,1.0,2.0,2.0,,55000.0,2.0,,9.0,2.0,2.0,4.0,False,False
2020,2,,30,6,2,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,30000.0,2.0,,8.0,2.0,2.0,5.0,False,False
2020,2,,23,7,1,2.0,3,3,2,,,,,,,6.0,0.0,1.0,3.0,,,,1.0,True,False
2020,2,,38,2,3,2.0,1,3,1,1.0,,1.0,1.0,2.0,2.0,,58000.0,4.0,,10.0,1.0,2.0,1.0,False,False
2020,2,1.0,43,5,1,3.0,1,3,1,1.0,,4.0,1.0,1.0,2.0,,45000.0,4.0,,7.0,3.0,2.0,5.0,False,False
2020,2,1.0,26,5,2,1.0,1,1,1,,,,,,,5.0,1200.0,2.0,,8.0,4.0,,1.0,False,False
2020,2,,36,7,1,2.0,2,2,2,1.0,,5.0,1.0,2.0,2.0,,39000.0,6.0,3.0,,,,5.0,False,False
2020,2,3.0,33,7,1,3.0,1,1,2,1.0,,5.0,1.0,1.0,2.0,,61000.0,6.0,3.0,,,,1.0,False,False
2020,2,,22,5,1,2.0,1,2,2,1.0,,2.0,1.0,2.0,2.0,,28000.0,1.0,3.0,,,,3.0,True,False
2020,2,,28,7,1,2.0,2,2,1,1.0,,2.0,1.0,2.0,2.0,,30000.0,1.0,3.0,,,,3.0,True,False
2020,2,,30,7,3,2.0,3,2,2,1.0,,2.0,1.0,2.0,2.0,,50000.0,6.0,3.0,,,,3.0,False,False
2020,2,,33,6,1,2.0,1,1,2,,,,,,,5.0,25000.0,2.0,,9.0,2.0,2.0,1.0,False,False
2020,2,3.0,35,2,1,2.0,3,2,2,,,,,,,5.0,0.0,1.0,1.0,6.0,2.0,1.0,3.0,False,False
2020,2,,35,1,1,2.0,3,2,1,,,,,,,,19300.0,6.0,1.0,7.0,2.0,2.0,1.0,False,False
2020,2,1.0,30,2,1,2.0,3,2,1,1.0,,4.0,1.0,2.0,2.0,,7100.0,4.0,,10.0,2.0,2.0,4.0,False,True
2020,2,2.0,45,7,1,2.0,3,3,2,1.0,,2.0,1.0,2.0,2.0,,28000.0,6.0,3.0,,,,1.0,False,True
2020,2,1.0,24,7,3,2.0,2,3,2,1.0,3.0,1.0,1.0,2.0,2.0,,45000.0,2.0,,10.0,4.0,,3.0,False,True
2020,2,,44,7,1,2.0,2,3,2,1.0,,1.0,1.0,1.0,1.0,,84000.0,6.0,3.0,,,,3.0,False,False
2020,2,1.0,37,6,1,2.0,3,3,2,3.0,,4.0,2.0,2.0,2.0,,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,36,6,1,2.0,3,2,1,1.0,,5.0,1.0,2.0,2.0,,17000.0,4.0,,8.0,4.0,,4.0,True,False
2020,2,,27,7,1,2.0,3,3,2,1.0,,1.0,1.0,2.0,2.0,,30000.0,1.0,3.0,,,,3.0,True,False
2020,2,1.0,22,2,1,3.0,2,2,2,,,,,,,2.0,3300.0,1.0,3.0,,,,3.0,True,False
2020,2,,37,6,1,2.0,2,2,1,1.0,,5.0,2.0,2.0,2.0,,55000.0,1.0,3.0,,,,,True,False
2020,2,1.0,38,7,1,2.0,2,3,2,,,,,,,5.0,0.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,2.0,37,6,3,2.0,2,3,2,2.0,,,2.0,2.0,2.0,,59600.0,4.0,,10.0,4.0,,4.0,False,False
2020,2,,44,5,3,2.0,1,3,1,1.0,1.0,1.0,1.0,2.0,2.0,,40000.0,2.0,,7.0,3.0,1.0,1.0,False,False
2020,2,,25,7,1,2.0,1,3,2,1.0,,1.0,1.0,2.0,2.0,,5050.0,2.0,,9.0,3.0,2.0,4.0,False,True
2020,2,1.0,21,6,6,2.0,2,2,1,1.0,,2.0,1.0,2.0,2.0,,22000.0,1.0,3.0,,,,2.0,True,False
2020,2,,25,7,1,2.0,3,2,2,1.0,,2.0,1.0,2.0,2.0,,40000.0,1.0,3.0,,,,4.0,True,False
2020,2,,30,7,4,2.0,1,1,2,,,,,,,5.0,0.0,4.0,,9.0,4.0,,4.0,False,False
2020,2,1.0,37,7,2,2.0,3,1,1,,,,,,,5.0,0.0,4.0,,9.0,2.0,2.0,3.0,False,False
2020,2,3.0,43,5,1,2.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,28000.0,4.0,,10.0,3.0,2.0,4.0,False,False
2020,2,,23,7,1,2.0,2,3,1,1.0,,5.0,1.0,2.0,2.0,,30000.0,2.0,,10.0,4.0,,1.0,True,False
2020,2,3.0,28,2,4,2.0,1,3,2,,,,,,,5.0,6000.0,2.0,,8.0,2.0,2.0,4.0,False,False
2020,2,3.0,25,2,1,2.0,3,2,2,,,,,,,5.0,0.0,2.0,,9.0,4.0,,1.0,False,False
2020,2,,41,7,2,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,0.0,1.0,3.0,,,,5.0,True,False
2020,2,,44,7,2,3.0,3,2,2,1.0,,4.0,1.0,2.0,2.0,,40000.0,4.0,,7.0,3.0,2.0,4.0,False,False
2020,2,,30,7,1,3.0,2,1,2,1.0,,2.0,1.0,2.0,2.0,,40000.0,1.0,3.0,,,,4.0,True,False
2020,2,,37,6,4,3.0,2,1,1,1.0,,2.0,1.0,2.0,2.0,,8000.0,1.0,3.0,,,,1.0,False,False
2020,2,,37,7,2,2.0,2,1,1,1.0,,4.0,1.0,2.0,2.0,,31500.0,2.0,,9.0,4.0,,3.0,False,False
2020,2,2.0,38,7,2,2.0,3,3,2,,,,,,,,18000.0,4.0,,5.0,2.0,2.0,5.0,False,False
2020,2,3.0,42,7,2,2.0,2,1,2,1.0,1.0,4.0,1.0,2.0,2.0,,24000.0,6.0,3.0,,,,1.0,False,False
2020,2,,33,2,2,2.0,3,3,1,1.0,,3.0,1.0,2.0,2.0,,60000.0,2.0,,8.0,2.0,2.0,4.0,False,False
2020,2,1.0,29,7,2,3.0,1,3,2,1.0,,1.0,1.0,1.0,2.0,,171000.0,1.0,1.0,9.0,3.0,2.0,5.0,True,False
2020,2,3.0,43,7,2,2.0,2,1,2,,,,,,,5.0,19700.0,4.0,,8.0,4.0,,1.0,False,False
2020,2,,34,7,3,2.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,40000.0,2.0,,9.0,3.0,2.0,4.0,False,False
2020,2,,38,5,1,3.0,3,3,1,,,,,,,5.0,0.0,4.0,,10.0,4.0,,6.0,False,False
2020,2,1.0,25,5,1,2.0,3,2,1,,,,,,,6.0,31600.0,1.0,1.0,9.0,4.0,,4.0,False,False
2020,2,2.0,38,2,3,2.0,2,2,1,1.0,,2.0,1.0,2.0,2.0,,22500.0,4.0,,10.0,4.0,,5.0,True,False
2020,2,,32,1,1,2.0,3,3,2,,,,,,,6.0,16000.0,1.0,3.0,,,,5.0,False,False
2020,2,,36,7,2,2.0,2,2,2,1.0,,5.0,1.0,1.0,2.0,,42000.0,2.0,,10.0,3.0,2.0,4.0,False,False
2020,2,,45,5,1,2.0,3,2,2,1.0,,4.0,1.0,2.0,2.0,,15000.0,1.0,1.0,8.0,2.0,2.0,5.0,False,False
2020,2,1.0,37,5,3,2.0,2,2,2,1.0,,5.0,1.0,1.0,2.0,,40000.0,2.0,,7.0,2.0,1.0,4.0,False,False
2020,2,1.0,34,2,1,2.0,3,2,1,1.0,,1.0,2.0,2.0,2.0,,25000.0,1.0,1.0,5.0,2.0,1.0,1.0,False,False
2020,2,1.0,31,6,2,2.0,1,3,2,1.0,,4.0,2.0,2.0,2.0,,18000.0,2.0,,8.0,3.0,2.0,4.0,False,False
2020,2,1.0,23,7,6,2.0,1,3,2,1.0,,2.0,1.0,2.0,2.0,,5000.0,1.0,1.0,10.0,3.0,2.0,5.0,True,False
2020,2,,34,6,2,2.0,3,2,2,1.0,,5.0,1.0,2.0,2.0,,10000.0,2.0,,10.0,4.0,,4.0,False,True
2020,2,2.0,45,7,1,2.0,2,3,1,1.0,,2.0,1.0,1.0,2.0,,100000.0,4.0,,9.0,3.0,2.0,5.0,False,False
2020,2,,30,2,1,3.0,3,1,1,1.0,,4.0,1.0,2.0,2.0,,,1.0,1.0,9.0,3.0,2.0,4.0,True,False
2020,2,,22,5,1,3.0,2,1,2,1.0,,1.0,2.0,2.0,2.0,,,1.0,3.0,,,,3.0,True,False
2020,2,,29,6,1,3.0,1,3,1,1.0,,1.0,1.0,2.0,2.0,,30000.0,1.0,1.0,10.0,2.0,2.0,4.0,False,False
2020,2,,36,6,1,3.0,2,3,2,,,,,,,6.0,29000.0,2.0,,10.0,2.0,2.0,1.0,False,False
2020,2,1.0,30,7,3,2.0,1,3,2,2.0,1.0,,2.0,2.0,2.0,,20500.0,2.0,,7.0,3.0,2.0,3.0,False,False
2020,2,,23,6,2,2.0,1,3,1,1.0,,1.0,1.0,2.0,2.0,,29000.0,1.0,3.0,,,,4.0,True,False
2020,2,1.0,31,7,1,2.0,2,2,2,1.0,,1.0,1.0,2.0,2.0,,100000.0,1.0,3.0,,,,,True,False
2020,2,,28,5,6,2.0,3,2,2,1.0,,2.0,1.0,2.0,2.0,,90000.0,2.0,,10.0,4.0,,5.0,False,True
2020,2,,44,5,1,2.0,3,3,2,,,,,,,6.0,0.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,28,6,6,2.0,2,3,1,1.0,,1.0,1.0,1.0,2.0,,20000.0,1.0,1.0,8.0,2.0,2.0,3.0,False,True
2020,2,,26,7,2,2.0,3,3,1,,,,,,,6.0,21000.0,1.0,3.0,,,,,True,False
2020,2,,44,7,3,3.0,2,1,2,1.0,,2.0,2.0,2.0,2.0,,32000.0,6.0,3.0,,,,1.0,False,False
2020,2,,29,7,1,3.0,2,3,1,1.0,,2.0,2.0,2.0,2.0,,10000.0,6.0,3.0,,,,1.0,False,False
2020,2,,32,7,1,3.0,2,3,1,1.0,1.0,1.0,1.0,1.0,2.0,,340000.0,1.0,3.0,,,,,True,False
2020,2,,35,7,1,2.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,20000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,1.0,25,7,1,3.0,2,3,2,1.0,,2.0,1.0,2.0,2.0,,45000.0,1.0,3.0,,,,4.0,True,False
2020,2,,30,7,1,2.0,2,3,2,1.0,,2.0,1.0,1.0,2.0,,18800.0,2.0,,10.0,4.0,,4.0,False,True
2020,2,,28,4,6,2.0,3,2,2,1.0,,2.0,1.0,2.0,2.0,,25000.0,4.0,,9.0,2.0,2.0,4.0,True,False
2020,2,1.0,23,2,2,2.0,3,2,2,,,,,,,2.0,4500.0,1.0,3.0,,,,4.0,True,False
2020,2,2.0,33,7,2,2.0,2,2,2,,,,,,,6.0,22000.0,2.0,,9.0,3.0,2.0,1.0,False,False
2020,2,,42,7,1,3.0,2,3,2,1.0,,1.0,2.0,2.0,2.0,,25000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,22,6,1,3.0,2,3,1,1.0,,1.0,1.0,2.0,2.0,,19000.0,1.0,3.0,,,,3.0,True,False
2020,2,,33,7,1,3.0,2,3,2,,,,,,,,0.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,40,2,2,2.0,3,2,2,,,,,,,6.0,0.0,1.0,3.0,,,,3.0,True,False
2020,2,1.0,43,6,4,2.0,3,3,2,1.0,1.0,3.0,1.0,2.0,2.0,,43000.0,6.0,1.0,7.0,3.0,2.0,3.0,False,False
2020,2,,45,7,2,2.0,2,2,2,1.0,,2.0,2.0,1.0,2.0,,59300.0,4.0,,9.0,4.0,,1.0,False,False
2020,2,1.0,30,7,1,2.0,2,3,2,1.0,2.0,2.0,1.0,2.0,2.0,,35000.0,1.0,3.0,,,,,True,False
2020,2,,21,2,3,2.0,1,2,2,,,,,,,5.0,14600.0,1.0,1.0,10.0,4.0,,3.0,False,False
2020,2,1.0,29,6,3,2.0,1,1,2,3.0,,2.0,2.0,2.0,2.0,,25000.0,2.0,,10.0,4.0,,4.0,True,False
2020,2,1.0,31,4,1,3.0,3,3,1,1.0,,3.0,1.0,2.0,2.0,,23000.0,1.0,3.0,,,,5.0,True,False
2020,2,,39,4,1,3.0,2,3,1,1.0,,5.0,1.0,2.0,2.0,,28568.0,6.0,3.0,,,,1.0,False,False
2020,2,,31,7,3,3.0,1,3,2,1.0,,2.0,1.0,2.0,2.0,,17500.0,2.0,,9.0,3.0,2.0,5.0,False,True
2020,2,1.0,45,6,4,2.0,2,1,1,1.0,,5.0,1.0,2.0,2.0,,21900.0,6.0,1.0,10.0,3.0,2.0,3.0,False,False
2020,2,,39,7,2,3.0,2,3,2,1.0,,5.0,1.0,2.0,2.0,,17300.0,1.0,3.0,,,,4.0,True,False
2020,2,,39,4,1,2.0,2,2,2,1.0,,2.0,1.0,2.0,2.0,,15000.0,2.0,,8.0,3.0,1.0,4.0,False,False
2020,2,1.0,25,2,1,3.0,2,3,1,,,,,,,5.0,44000.0,2.0,,10.0,4.0,,5.0,False,False
2020,2,1.0,43,4,1,2.0,3,3,1,1.0,,1.0,2.0,2.0,2.0,,18000.0,2.0,,10.0,4.0,,5.0,True,False
2020,2,1.0,21,6,1,3.0,2,3,2,1.0,,1.0,1.0,1.0,2.0,,70000.0,2.0,,10.0,4.0,,4.0,False,False
2020,2,,23,7,1,3.0,2,3,2,1.0,5.0,1.0,1.0,2.0,2.0,,19500.0,1.0,3.0,,,,4.0,True,False
2020,2,,38,6,1,3.0,2,3,1,1.0,,2.0,1.0,2.0,2.0,,18000.0,1.0,1.0,10.0,4.0,,5.0,False,False
2015,2,1.0,35,7,2,3.0,1,1,2,1.0,,2.0,1.0,1.0,2.0,,32000.0,,,7.0,3.0,,1.0,False,False
2015,2,,27,7,3,2.0,2,3,2,1.0,,2.0,1.0,1.0,2.0,,40000.0,,,,,,1.0,True,False
2015,2,,24,7,2,3.0,2,2,2,,,,,,,4.0,0.0,,,,,,5.0,True,False
2015,2,1.0,33,6,1,3.0,2,2,2,1.0,,4.0,1.0,2.0,2.0,,12000.0,,,8.0,4.0,,4.0,False,False
2015,2,1.0,37,6,1,3.0,2,2,2,1.0,1.0,1.0,1.0,2.0,2.0,,39000.0,,,10.0,2.0,,2.0,False,False
2015,2,,23,2,1,3.0,2,3,1,,,,,,,5.0,0.0,,,10.0,4.0,,2.0,False,False
2015,2,,38,7,2,2.0,2,3,2,1.0,,4.0,1.0,2.0,2.0,,30000.0,,,10.0,4.0,,4.0,False,False
2015,2,,23,7,2,3.0,2,2,2,,,,,,,2.0,11600.0,,,,,,5.0,True,False
2015,2,3.0,31,2,1,3.0,1,3,2,,,,,,,5.0,0.0,,,10.0,4.0,,1.0,False,False
2015,2,1.0,31,4,2,3.0,2,3,2,,,,,,,6.0,7000.0,,,8.0,3.0,,1.0,False,False
2015,2,,33,6,2,3.0,3,3,2,1.0,,1.0,1.0,2.0,2.0,,25000.0,,,9.0,4.0,,4.0,False,True
2015,2,1.0,40,2,1,3.0,3,3,1,1.0,1.0,1.0,1.0,2.0,2.0,,,,,5.0,2.0,,1.0,False,False
2015,2,3.0,42,6,1,2.0,3,3,1,1.0,,5.0,1.0,2.0,2.0,,,,,9.0,4.0,,4.0,False,False
2015,2,,36,5,1,2.0,3,3,2,1.0,,3.0,1.0,2.0,2.0,,,,,6.0,2.0,,4.0,False,False
2015,2,2.0,42,7,2,2.0,3,2,2,1.0,1.0,3.0,1.0,2.0,2.0,,44000.0,,,9.0,4.0,,5.0,False,False
2015,2,,20,2,6,2.0,3,2,1,3.0,,2.0,1.0,2.0,2.0,,4000.0,,,,,,5.0,True,True
